TransactionID,StoreID,ProductID,Category,Quantity,Price,Discount,City,PaymentMode,Rating
101407,361,1047,Clothing,5,7160.03,25,Delhi,Card,3
101411,286,1050,Furniture,2,9586.05,25,Delhi,Card,3
101412,291,1077,Furniture,10,5817.05,30,Delhi,UPI,4
101413,213,1060,Grocery,10,4877.17,30,Bangalore,UPI,4
101414,165,1096,Grocery,2,5390.6,25,Lucknow,UPI,4
101420,62,1080,Grocery,2,7678.62,30,Mumbai,Card,3
101432,288,1055,Furniture,9,2227.26,30,Bangalore,Cash,5
101433,179,1016,Electronics,6,8494.64,30,Mumbai,Cash,5
101435,422,1090,Grocery,4,8924.39,30,Delhi,Card,5
101436,353,1082,Electronics,2,9159.9,25,Chennai,Cash,4
101438,63,1023,Clothing,3,6851.14,25,Chennai,Card,4
101439,143,1014,Furniture,3,6227.02,30,Lucknow,Card,1
101444,495,1021,Clothing,1,7598.1,25,Chennai,Cash,1
101446,462,1023,Clothing,9,8690.94,30,Mumbai,Cash,2
101449,104,1058,Grocery,1,7595.23,25,Lucknow,UPI,3
101451,39,1093,Clothing,9,8263.66,25,Chennai,Card,1
101457,179,1077,Grocery,1,5146.62,25,Mumbai,UPI,1
101461,500,1033,Clothing,2,6310.07,30,Bangalore,Cash,2
101462,15,1018,Clothing,6,3113.21,30,Mumbai,Cash,1
101463,111,1073,Grocery,3,8599.19,30,Chennai,Card,2
101464,157,1033,Grocery,10,1480.23,25,Lucknow,Card,1
101465,289,1032,Grocery,1,9635.26,25,Mumbai,Cash,5
101466,500,1061,Electronics,5,9132.51,25,Bangalore,UPI,1
101478,289,1074,Electronics,6,190.39,25,Mumbai,Card,4
101480,196,1085,Electronics,6,661.38,30,Bangalore,Card,3
101483,10,1016,Grocery,6,1554.39,30,Bangalore,Card,2
101485,123,1061,Furniture,5,644.57,30,Mumbai,Card,1
101486,330,1094,Furniture,8,3252.1,25,Chennai,Cash,4
101490,397,1099,Furniture,4,9267.41,25,Delhi,UPI,4
101497,184,1043,Electronics,8,986.27,30,Lucknow,Cash,1
101498,15,1100,Grocery,5,8547.87,25,Mumbai,Card,5
101507,130,1066,Furniture,4,5600.19,25,Lucknow,Card,3
101508,411,1009,Furniture,4,1762.1,25,Mumbai,UPI,2
101509,95,1092,Clothing,3,4329.49,30,Bangalore,Cash,2
101510,115,1053,Electronics,5,6492.89,30,Delhi,UPI,5
101516,283,1097,Furniture,10,1253.6,25,Delhi,Card,1
101518,148,1001,Clothing,7,4038.15,25,Mumbai,Card,2
101519,11,1070,Clothing,5,6814.0,30,Lucknow,Cash,1
101520,254,1045,Electronics,7,3216.89,30,Mumbai,Card,1
101527,303,1071,Grocery,1,8452.09,30,Chennai,Card,1
101528,346,1046,Electronics,3,5666.96,25,Mumbai,Card,4
101531,396,1059,Grocery,7,439.44,30,Bangalore,Cash,1
101535,446,1017,Electronics,6,6474.35,25,Delhi,Card,5
101536,210,1014,Furniture,4,8152.91,30,Bangalore,Cash,2
101549,376,1009,Furniture,5,668.85,30,Mumbai,Cash,1
101550,293,1099,Clothing,5,3290.2,25,Bangalore,Card,4
101551,328,1064,Furniture,6,717.1,25,Mumbai,Cash,1
101554,497,1054,Furniture,5,5197.36,30,Bangalore,Card,5
101555,92,1086,Clothing,1,2249.7,25,Bangalore,UPI,2
101557,378,1030,Grocery,6,5944.61,25,Mumbai,Card,1
101561,462,1063,Clothing,3,9368.72,30,Delhi,Card,1
101562,296,1011,Clothing,4,2448.48,30,Lucknow,UPI,4
101567,257,1087,Grocery,6,5012.37,30,Lucknow,Cash,2
101569,101,1012,Furniture,7,6525.7,30,Lucknow,Cash,5
101571,346,1031,Furniture,5,2721.37,30,Mumbai,Cash,3
101572,110,1043,Grocery,9,4707.63,30,Chennai,Card,2
101574,182,1079,Electronics,10,7757.64,25,Chennai,UPI,5
101579,438,1015,Furniture,8,893.17,25,Bangalore,Cash,2
101585,431,1059,Grocery,9,7972.36,30,Bangalore,Card,4
101586,457,1090,Furniture,1,262.43,30,Delhi,Card,3
101589,202,1066,Clothing,3,5840.21,25,Delhi,UPI,3
101590,436,1008,Electronics,10,8511.86,30,Bangalore,UPI,2
101591,313,1029,Clothing,3,9639.24,30,Bangalore,Cash,4
101592,117,1011,Furniture,5,6881.9,25,Delhi,UPI,1
101595,291,1050,Furniture,8,805.65,30,Mumbai,Card,4
101597,244,1074,Furniture,4,9162.36,30,Bangalore,Cash,1
101610,427,1075,Grocery,5,4293.27,25,Bangalore,Cash,4
101615,182,1043,Grocery,6,6547.52,25,Delhi,Cash,1
101622,161,1096,Electronics,1,3555.1,25,Chennai,Cash,2
101623,177,1050,Furniture,10,5696.34,25,Mumbai,UPI,2
101626,491,1069,Grocery,8,9349.11,25,Mumbai,Card,3
101629,156,1078,Furniture,5,3340.87,30,Delhi,UPI,2
101632,49,1035,Clothing,4,7417.85,25,Chennai,UPI,3
101639,118,1043,Clothing,7,5801.8,30,Delhi,Card,3
101647,257,1100,Grocery,7,5748.84,30,Delhi,UPI,1
101648,224,1012,Grocery,2,7572.79,25,Bangalore,Cash,1
101649,141,1066,Electronics,5,1079.78,30,Delhi,Card,2
101654,440,1081,Furniture,6,5221.74,30,Lucknow,UPI,5
101655,211,1096,Grocery,7,2281.66,25,Delhi,UPI,3
101662,477,1081,Electronics,6,3256.08,30,Chennai,UPI,4
101663,286,1032,Furniture,2,2028.37,30,Bangalore,Cash,1
101665,424,1088,Furniture,8,528.5,30,Chennai,UPI,4
101667,18,1027,Furniture,4,769.81,25,Lucknow,UPI,3
101669,78,1088,Furniture,8,1210.36,30,Chennai,Cash,1
101675,113,1075,Furniture,6,3974.0,30,Bangalore,Cash,2
101676,114,1086,Electronics,7,3765.08,25,Lucknow,Card,5
101677,222,1024,Electronics,10,6788.13,30,Bangalore,Cash,4
101686,359,1085,Electronics,10,1543.35,30,Delhi,Cash,1
101689,266,1086,Electronics,3,6495.84,25,Mumbai,UPI,3
101699,288,1008,Furniture,9,6687.28,25,Lucknow,Cash,2
101700,178,1053,Furniture,10,7610.89,25,Delhi,Card,1
101707,323,1049,Electronics,5,1116.26,30,Bangalore,Card,4
101711,255,1063,Grocery,8,2512.08,30,Delhi,Card,5
101712,328,1047,Furniture,8,3158.89,30,Mumbai,Card,1
101714,249,1057,Clothing,1,3151.8,25,Chennai,Cash,3
101716,229,1098,Clothing,6,4968.1,25,Delhi,Cash,4
101730,302,1069,Furniture,10,3505.7,25,Lucknow,Cash,2
101737,469,1087,Electronics,6,3095.79,30,Bangalore,UPI,1
101739,223,1023,Clothing,6,2657.61,30,Chennai,Cash,4
101741,432,1071,Furniture,5,8323.35,30,Lucknow,Cash,1
101745,263,1009,Furniture,5,5431.55,30,Bangalore,Cash,2
101746,161,1048,Grocery,6,9861.77,25,Mumbai,Cash,1
101747,151,1082,Electronics,7,3679.61,30,Chennai,Cash,1
101748,85,1041,Electronics,4,7735.39,25,Bangalore,UPI,5
101751,381,1025,Furniture,6,1198.82,30,Chennai,UPI,5
101761,404,1068,Electronics,1,5087.27,25,Mumbai,Card,4
101763,234,1028,Electronics,1,6205.96,25,Mumbai,Cash,2
101765,195,1078,Clothing,3,6302.39,30,Bangalore,Cash,2
101769,20,1030,Clothing,2,8209.13,30,Mumbai,UPI,1
101771,293,1003,Grocery,1,1291.63,30,Chennai,Card,3
101776,226,1076,Grocery,10,1104.76,25,Delhi,Cash,4
101778,428,1006,Electronics,3,8262.06,25,Mumbai,Card,1
101785,202,1093,Electronics,8,1188.31,30,Bangalore,Cash,4
101789,494,1055,Grocery,10,7184.25,25,Chennai,Card,2
101791,128,1060,Electronics,6,7069.93,30,Lucknow,UPI,5
101801,237,1069,Clothing,2,2405.66,25,Lucknow,UPI,5
101806,278,1098,Furniture,4,5973.17,25,Chennai,Card,1
101819,146,1046,Grocery,7,480.51,25,Mumbai,Card,3
101820,128,1024,Electronics,4,1556.02,25,Lucknow,UPI,3
101821,341,1098,Furniture,1,1151.87,25,Bangalore,Cash,2
101823,356,1022,Furniture,4,6138.91,25,Chennai,Card,5
101824,41,1011,Grocery,4,558.71,30,Mumbai,Cash,5
101825,422,1048,Clothing,6,7303.88,25,Bangalore,UPI,4
101827,17,1039,Electronics,9,9638.69,30,Mumbai,UPI,4
101828,165,1035,Grocery,9,5727.01,25,Mumbai,Cash,3
101829,153,1049,Electronics,10,7736.49,25,Delhi,Card,5
101833,87,1054,Electronics,3,4027.75,30,Lucknow,Cash,4
101840,287,1079,Grocery,7,1026.72,25,Lucknow,UPI,4
101842,219,1033,Grocery,1,2429.31,25,Delhi,Card,3
101846,237,1093,Furniture,2,9550.66,25,Chennai,UPI,3
101848,455,1033,Grocery,8,8517.62,25,Bangalore,UPI,2
101853,469,1058,Grocery,9,714.97,25,Bangalore,UPI,1
101854,476,1085,Electronics,4,6335.15,30,Chennai,UPI,2
101855,190,1069,Clothing,6,2264.87,25,Chennai,Cash,3
101856,122,1010,Electronics,9,6734.71,30,Chennai,Cash,3
101859,130,1065,Furniture,3,6304.1,25,Chennai,Cash,3
101860,310,1020,Clothing,9,4141.66,30,Bangalore,UPI,4
101862,193,1046,Furniture,10,6608.76,25,Mumbai,Card,1
101867,282,1011,Grocery,7,5999.88,25,Bangalore,Card,1
101872,11,1049,Clothing,8,9596.75,30,Mumbai,Card,1
101873,164,1089,Grocery,5,3268.45,25,Lucknow,Card,5
101877,232,1039,Electronics,1,1198.27,30,Lucknow,Card,2
101883,152,1056,Electronics,10,7571.53,25,Lucknow,Cash,2
101884,246,1004,Furniture,8,3370.39,30,Chennai,UPI,5
101891,239,1087,Grocery,7,572.45,30,Bangalore,UPI,4
101894,227,1080,Grocery,6,7539.04,30,Mumbai,Card,2
101896,491,1022,Clothing,8,9412.8,25,Bangalore,UPI,4
101907,296,1062,Grocery,6,8468.64,30,Lucknow,UPI,4
101908,17,1090,Grocery,4,4457.72,30,Chennai,UPI,2
101909,129,1073,Furniture,8,4871.75,30,Mumbai,Card,3
101915,25,1024,Clothing,7,7286.68,30,Delhi,UPI,3
101918,131,1002,Furniture,10,1656.59,30,Bangalore,UPI,4
101919,498,1013,Grocery,8,6511.26,30,Lucknow,Cash,2
101921,108,1093,Grocery,8,3386.78,30,Delhi,Cash,1
101923,435,1060,Grocery,3,5963.17,30,Chennai,Card,2
101924,478,1027,Electronics,5,6526.16,30,Chennai,UPI,1
101925,102,1015,Furniture,10,9656.8,30,Lucknow,Cash,3
101939,303,1077,Furniture,8,5961.39,30,Delhi,Card,1
101944,339,1013,Furniture,10,5495.51,25,Lucknow,Card,4
101950,485,1071,Furniture,2,5064.77,25,Chennai,UPI,5
101957,89,1086,Clothing,1,7023.18,30,Bangalore,Card,2
101961,410,1091,Clothing,3,5546.06,25,Delhi,Cash,2
101962,489,1033,Grocery,9,2370.47,30,Chennai,Card,1
101965,47,1076,Furniture,2,6570.4,25,Mumbai,UPI,1
101966,288,1027,Grocery,4,2505.87,25,Bangalore,Cash,5
101968,16,1023,Electronics,5,2599.56,30,Mumbai,Cash,5
101976,391,1008,Grocery,4,6083.4,30,Delhi,Cash,2
101978,335,1038,Clothing,8,2712.05,30,Delhi,Cash,4
101980,7,1093,Clothing,1,8453.35,30,Mumbai,UPI,5
101981,137,1100,Grocery,4,3323.08,30,Delhi,UPI,5
101986,315,1076,Grocery,8,5514.74,25,Mumbai,UPI,5
101987,215,1017,Clothing,4,1377.78,25,Bangalore,UPI,2
101992,372,1048,Grocery,5,5542.01,25,Mumbai,Card,2
101993,423,1012,Furniture,8,5442.85,25,Chennai,Card,4
101994,483,1096,Clothing,9,3787.06,30,Delhi,Card,5
101997,490,1079,Furniture,8,4947.39,25,Lucknow,Card,1
102000,14,1043,Clothing,4,3304.22,30,Mumbai,Cash,3
102007,98,1016,Electronics,3,4516.73,30,Mumbai,UPI,2
102009,293,1089,Furniture,10,7568.25,30,Bangalore,UPI,4
102011,424,1090,Clothing,2,3716.8,25,Delhi,UPI,5
102012,474,1086,Furniture,3,7187.24,30,Bangalore,Card,5
102020,4,1005,Furniture,8,3380.94,30,Chennai,Card,3
102026,161,1080,Electronics,7,844.16,25,Lucknow,Cash,1
102027,16,1054,Furniture,6,1082.21,30,Lucknow,Cash,3
102028,493,1046,Furniture,7,2040.37,30,Chennai,UPI,4
102031,382,1008,Grocery,7,6781.73,25,Lucknow,UPI,5
102035,170,1039,Furniture,2,6137.16,25,Mumbai,Card,2
102036,34,1037,Furniture,10,8487.42,25,Mumbai,UPI,2
102041,141,1031,Grocery,5,3621.76,30,Lucknow,Card,2
102046,379,1062,Electronics,8,1619.07,30,Delhi,UPI,1
102048,302,1046,Grocery,6,689.07,25,Delhi,Cash,1
102049,500,1056,Furniture,3,9270.93,30,Mumbai,Cash,5
102050,29,1007,Electronics,2,3258.93,30,Mumbai,Card,2
102056,236,1034,Furniture,9,600.25,25,Chennai,Cash,3
102057,185,1044,Clothing,9,7843.38,25,Lucknow,Cash,1
102062,377,1099,Electronics,8,8271.18,25,Chennai,Cash,4
102067,340,1059,Furniture,5,1115.61,30,Lucknow,Cash,4
102070,478,1049,Electronics,1,7448.74,25,Lucknow,Cash,2
102074,142,1032,Grocery,6,3111.69,25,Bangalore,UPI,4
102075,376,1010,Grocery,6,8781.69,30,Delhi,Card,5
102083,432,1054,Electronics,4,439.62,25,Chennai,Card,3
102087,463,1019,Clothing,8,3925.01,30,Chennai,UPI,3
102090,305,1053,Furniture,9,178.46,25,Chennai,Card,2
102091,377,1064,Clothing,1,1982.28,25,Mumbai,UPI,4
102094,140,1006,Electronics,8,4841.85,25,Mumbai,Cash,2
102095,187,1016,Furniture,6,4250.83,25,Lucknow,UPI,5
102096,293,1072,Furniture,6,6690.68,25,Chennai,Card,3
102098,485,1052,Clothing,4,6621.63,25,Lucknow,Card,5
102106,344,1055,Electronics,5,4394.98,30,Bangalore,UPI,3
102110,226,1021,Furniture,5,938.71,30,Lucknow,Card,4
102111,153,1037,Grocery,10,6204.11,25,Chennai,Card,3
102112,199,1024,Grocery,1,2491.75,25,Bangalore,Card,2
102114,260,1025,Furniture,8,6112.88,25,Bangalore,Card,5
102116,72,1081,Electronics,7,7522.45,30,Delhi,Card,1
102124,366,1073,Grocery,10,9069.98,30,Lucknow,Cash,4
102137,54,1080,Furniture,4,8629.87,30,Mumbai,Card,2
102140,177,1034,Electronics,8,1952.3,25,Bangalore,Cash,3
102141,9,1071,Electronics,9,6141.14,30,Delhi,Card,3
102145,241,1062,Furniture,6,5697.61,30,Chennai,Cash,3
102148,490,1002,Grocery,6,2869.97,30,Bangalore,UPI,1
102149,419,1015,Electronics,1,665.15,30,Chennai,Card,1
102155,3,1029,Clothing,2,331.44,30,Delhi,UPI,3
102163,89,1044,Clothing,1,3334.89,30,Chennai,UPI,2
102168,98,1066,Electronics,2,5601.16,25,Bangalore,Cash,1
102169,267,1041,Furniture,9,5302.07,25,Mumbai,UPI,3
102173,123,1061,Grocery,1,5115.23,30,Mumbai,Cash,3
102178,409,1029,Grocery,8,2686.07,30,Delhi,UPI,1
102179,226,1066,Grocery,7,5536.65,25,Lucknow,UPI,4
102183,463,1070,Clothing,1,1727.04,25,Lucknow,Card,1
102185,25,1037,Clothing,7,9528.67,30,Chennai,Card,1
102187,395,1092,Furniture,6,9579.15,30,Chennai,UPI,2
102191,124,1025,Clothing,10,8374.61,30,Lucknow,UPI,2
102196,389,1010,Clothing,5,8508.88,25,Lucknow,Card,4
102207,461,1078,Grocery,6,8964.72,30,Delhi,UPI,4
102209,114,1091,Clothing,3,5636.11,30,Chennai,UPI,2
102212,224,1093,Furniture,3,2975.82,30,Lucknow,Cash,2
102214,349,1026,Grocery,2,1952.29,30,Delhi,Cash,5
102217,323,1086,Electronics,10,8469.42,25,Bangalore,Card,3
102222,347,1004,Clothing,2,9754.84,25,Mumbai,Card,1
102226,262,1077,Electronics,4,6128.44,30,Delhi,UPI,4
102227,216,1089,Furniture,3,4243.15,30,Mumbai,Card,4
102236,169,1081,Clothing,5,5619.3,30,Lucknow,Cash,3
102239,45,1016,Grocery,7,2980.12,25,Lucknow,UPI,2
102250,235,1066,Furniture,6,7724.28,25,Bangalore,Card,3
102252,314,1086,Grocery,9,7964.86,30,Delhi,UPI,1
102254,499,1082,Clothing,10,9632.55,30,Chennai,Cash,2
102255,31,1022,Electronics,10,9837.3,30,Mumbai,Card,1
102260,363,1005,Electronics,7,9165.82,25,Bangalore,Card,4
102261,437,1090,Grocery,2,8924.59,30,Chennai,UPI,5
102262,158,1077,Grocery,7,8864.23,30,Mumbai,UPI,4
102265,82,1024,Electronics,5,1266.02,25,Chennai,Cash,1
102269,77,1099,Electronics,1,3611.46,25,Delhi,Cash,5
102270,477,1048,Electronics,4,7230.97,30,Delhi,UPI,5
102271,12,1063,Grocery,9,8220.8,25,Bangalore,UPI,2
102273,450,1012,Grocery,10,4704.54,30,Chennai,Card,5
102281,360,1085,Furniture,4,761.28,25,Mumbai,Card,1
102296,224,1023,Electronics,2,3089.11,25,Lucknow,Cash,5
102303,37,1050,Furniture,9,8649.42,30,Lucknow,UPI,5
102307,404,1079,Grocery,1,9969.06,25,Bangalore,Card,1
102310,242,1051,Grocery,3,4206.49,30,Mumbai,Cash,3
102313,192,1070,Grocery,6,8681.61,30,Chennai,Cash,3
102316,406,1060,Electronics,3,6819.16,30,Bangalore,UPI,3
102318,394,1036,Furniture,1,4525.57,25,Mumbai,Card,1
102321,22,1038,Clothing,4,5998.9,25,Chennai,Cash,2
102328,175,1036,Clothing,9,8928.19,30,Delhi,Card,4
102337,7,1024,Electronics,3,1841.23,30,Delhi,Cash,4
102342,367,1060,Furniture,7,770.08,30,Chennai,Card,3
102343,79,1002,Grocery,4,3438.37,30,Bangalore,Cash,4
102344,416,1015,Clothing,9,5215.19,25,Chennai,UPI,1
102345,435,1003,Grocery,6,8043.46,30,Bangalore,UPI,3
102349,26,1067,Grocery,10,7065.71,25,Bangalore,Card,4
102351,430,1063,Electronics,10,9793.74,30,Mumbai,Card,2
102356,99,1038,Furniture,7,7560.78,30,Mumbai,Card,1
102369,462,1026,Clothing,8,4870.48,30,Delhi,Card,1
102375,337,1011,Grocery,4,196.37,30,Chennai,UPI,3
102376,382,1065,Clothing,3,3635.84,30,Chennai,Cash,3
102378,440,1001,Electronics,4,8069.32,25,Chennai,Card,5
102380,477,1002,Clothing,4,8270.95,30,Mumbai,UPI,4
102386,84,1088,Clothing,5,5931.37,25,Delhi,Cash,5
102387,262,1068,Grocery,6,8905.93,25,Mumbai,Cash,1
102402,281,1095,Furniture,5,7954.5,25,Bangalore,UPI,1
102403,280,1055,Grocery,2,7446.03,25,Lucknow,Cash,1
102410,72,1026,Clothing,7,2436.36,25,Chennai,Cash,5
102418,79,1043,Electronics,2,7883.72,30,Mumbai,UPI,4
102419,27,1029,Grocery,9,5449.6,30,Lucknow,Cash,3
102421,50,1081,Electronics,3,3452.35,30,Lucknow,Cash,4
102424,387,1039,Electronics,5,2820.08,25,Delhi,Cash,3
102426,448,1028,Clothing,6,9452.29,30,Bangalore,Card,1
102427,428,1029,Furniture,6,991.93,25,Lucknow,UPI,4
102429,24,1003,Grocery,5,6341.21,30,Chennai,UPI,1
102438,206,1032,Electronics,5,7059.31,30,Delhi,Cash,4
102444,228,1002,Grocery,8,9319.44,25,Delhi,UPI,2
102445,9,1081,Grocery,3,6733.08,25,Bangalore,Card,5
102446,166,1030,Electronics,5,8224.87,25,Chennai,Card,5
102447,432,1071,Clothing,5,1249.53,30,Lucknow,UPI,2
102448,444,1052,Grocery,2,2019.62,25,Lucknow,UPI,5
102459,72,1100,Furniture,4,6768.2,25,Delhi,UPI,4
102464,338,1022,Furniture,4,3221.62,25,Delhi,UPI,4
102466,495,1076,Electronics,4,2868.42,30,Lucknow,UPI,5
102467,95,1043,Furniture,3,3614.96,30,Delhi,Cash,1
102470,11,1006,Furniture,5,8493.78,25,Chennai,Cash,1
102471,301,1083,Clothing,3,2589.86,30,Mumbai,UPI,3
102472,217,1048,Furniture,2,8045.33,25,Bangalore,Card,2
102476,392,1016,Electronics,8,2969.59,30,Delhi,Card,4
102478,214,1037,Electronics,2,5097.5,25,Bangalore,UPI,4
102488,80,1033,Clothing,8,9254.44,25,Delhi,Card,4
102495,424,1024,Clothing,7,330.18,25,Delhi,Cash,3
102502,233,1018,Electronics,1,5671.87,30,Delhi,UPI,1
102508,154,1083,Grocery,6,2863.82,30,Delhi,Cash,3
102509,406,1073,Clothing,8,830.0,25,Chennai,Cash,2
102519,482,1099,Clothing,5,9818.52,25,Mumbai,UPI,2
102520,106,1057,Clothing,10,5716.71,25,Chennai,Card,5
102522,428,1022,Furniture,8,2394.98,25,Chennai,Card,2
102527,451,1056,Electronics,1,6409.47,25,Lucknow,Cash,4
102530,9,1091,Furniture,4,9401.01,25,Bangalore,Card,5
102534,223,1009,Furniture,8,7355.05,30,Lucknow,Cash,1
102541,178,1037,Grocery,1,2226.79,25,Delhi,Card,2
102542,348,1031,Grocery,2,9077.43,25,Bangalore,Card,2
102543,318,1098,Grocery,1,7190.36,25,Bangalore,Card,1
102544,84,1041,Grocery,5,2909.2,25,Delhi,Cash,5
102547,251,1058,Furniture,6,6267.56,25,Bangalore,Cash,5
102549,7,1036,Electronics,8,5081.37,30,Lucknow,Card,3
102551,84,1079,Grocery,10,2568.22,25,Chennai,Card,5
102555,314,1048,Clothing,10,2415.89,30,Delhi,Cash,2
102559,3,1062,Electronics,1,8432.2,30,Mumbai,Cash,4
102562,188,1076,Electronics,4,1631.04,25,Mumbai,Cash,2
102565,459,1042,Grocery,8,809.25,25,Bangalore,Cash,2
102568,87,1010,Grocery,4,1850.41,30,Delhi,Card,5
102571,25,1001,Grocery,9,3526.65,30,Bangalore,UPI,5
102576,55,1004,Grocery,7,1286.66,30,Delhi,Card,4
102578,356,1061,Furniture,8,3768.54,25,Lucknow,Card,1
102581,221,1087,Furniture,9,7956.57,25,Bangalore,Card,5
102582,119,1034,Grocery,9,7002.11,25,Mumbai,UPI,5
102583,309,1048,Electronics,3,484.8,25,Chennai,Card,1
102587,300,1010,Furniture,5,2632.76,25,Bangalore,Card,5
102589,454,1084,Furniture,1,2047.35,25,Lucknow,Card,3
102591,211,1077,Electronics,4,6049.2,30,Delhi,Cash,2
102596,361,1028,Grocery,8,157.98,25,Bangalore,Card,3
102600,202,1098,Grocery,5,1349.47,30,Delhi,Cash,5
102602,35,1014,Furniture,7,3307.05,30,Chennai,UPI,5
102604,93,1028,Electronics,8,5547.63,30,Mumbai,UPI,4
102605,438,1042,Grocery,9,289.8,30,Bangalore,UPI,3
102608,353,1061,Furniture,7,9135.84,30,Delhi,UPI,4
102616,445,1077,Clothing,8,2082.41,30,Delhi,Cash,2
102622,364,1095,Furniture,3,3103.25,30,Mumbai,UPI,1
102623,382,1017,Electronics,2,8753.89,30,Bangalore,Card,1
102625,444,1020,Furniture,2,1663.06,30,Delhi,Cash,5
102628,177,1002,Grocery,4,4183.51,30,Delhi,UPI,3
102631,105,1004,Grocery,6,783.42,30,Mumbai,UPI,2
102638,335,1087,Clothing,1,1493.74,30,Bangalore,Card,5
102639,418,1076,Electronics,9,7300.36,30,Lucknow,UPI,2
102641,262,1034,Clothing,7,8543.07,30,Bangalore,UPI,3
102644,243,1094,Grocery,7,8589.31,25,Lucknow,Cash,5
102655,399,1048,Grocery,9,8572.85,25,Bangalore,UPI,5
102657,355,1013,Furniture,10,8411.96,25,Chennai,UPI,2
102667,334,1011,Furniture,6,7790.74,25,Lucknow,UPI,3
102674,41,1050,Furniture,7,4394.42,30,Mumbai,Card,4
102678,111,1030,Furniture,2,1138.46,25,Chennai,Cash,5
102679,14,1073,Clothing,2,4568.85,25,Chennai,Cash,4
102682,84,1068,Electronics,1,1422.8,25,Mumbai,Card,3
102684,231,1061,Furniture,1,8836.37,30,Delhi,UPI,3
102685,326,1070,Electronics,3,6772.86,25,Lucknow,Cash,2
102686,145,1078,Furniture,2,9245.22,25,Lucknow,Card,3
102692,229,1070,Furniture,6,3270.23,25,Delhi,UPI,1
102693,261,1063,Furniture,3,6613.93,30,Bangalore,Card,2
102696,460,1080,Electronics,7,4673.8,30,Lucknow,UPI,5
102697,440,1030,Furniture,5,9543.8,25,Lucknow,Cash,2
102699,301,1075,Furniture,3,4981.7,25,Chennai,UPI,2
102700,407,1071,Grocery,3,8659.93,30,Mumbai,Cash,4
102704,10,1089,Furniture,4,7754.31,25,Lucknow,Card,3
102706,118,1031,Grocery,7,268.8,30,Chennai,Cash,1
102709,458,1041,Furniture,8,4700.54,25,Delhi,Cash,3
102712,332,1047,Electronics,4,2555.81,30,Bangalore,UPI,3
102717,276,1016,Furniture,7,3285.53,25,Lucknow,Cash,1
102719,171,1028,Clothing,1,5054.44,25,Lucknow,Card,3
102723,64,1077,Electronics,5,6583.36,25,Bangalore,Card,1
102725,468,1085,Furniture,10,4655.82,30,Chennai,UPI,2
102727,121,1054,Furniture,7,8334.95,30,Chennai,Card,2
102732,204,1066,Furniture,1,2192.89,25,Mumbai,Card,3
102742,390,1099,Electronics,7,9924.01,25,Delhi,Cash,5
102744,251,1047,Clothing,10,4212.97,25,Delhi,Cash,3
102745,445,1075,Clothing,5,2465.58,25,Lucknow,Cash,5
102748,334,1012,Grocery,8,6011.56,30,Bangalore,Card,5
102751,293,1080,Clothing,2,6496.98,25,Lucknow,Cash,5
102753,282,1066,Grocery,6,8604.6,30,Bangalore,Card,3
102759,485,1020,Grocery,7,3171.08,25,Lucknow,Card,2
102763,161,1054,Grocery,4,9374.0,25,Chennai,UPI,3
102764,497,1031,Electronics,1,771.82,30,Lucknow,Cash,4
102769,276,1030,Furniture,5,3952.8,30,Mumbai,Cash,3
102770,181,1025,Electronics,9,9526.26,25,Mumbai,UPI,2
102771,242,1063,Furniture,2,4427.58,25,Delhi,Cash,3
102772,216,1019,Electronics,2,5560.77,30,Chennai,Cash,1
102773,251,1072,Grocery,4,7511.47,30,Delhi,UPI,5
102778,306,1067,Clothing,5,8760.11,30,Chennai,Card,3
102781,39,1100,Grocery,3,8213.25,30,Bangalore,Card,3
102792,384,1020,Furniture,6,7389.69,25,Bangalore,Card,1
102793,126,1035,Furniture,4,3461.9,25,Bangalore,Cash,4
102794,301,1053,Grocery,4,1295.75,25,Chennai,UPI,3
102797,434,1052,Clothing,2,1246.13,25,Mumbai,Cash,5
102798,234,1008,Electronics,7,9506.7,30,Chennai,Card,4
102803,341,1047,Clothing,1,349.07,30,Mumbai,UPI,2
102807,352,1091,Clothing,1,1111.81,25,Lucknow,Cash,2
102812,175,1011,Clothing,5,6392.66,30,Chennai,UPI,2
102814,193,1073,Electronics,1,9098.42,25,Bangalore,UPI,2
102819,458,1048,Grocery,4,6494.03,30,Delhi,UPI,3
102830,475,1058,Electronics,10,6827.82,30,Chennai,UPI,4
102831,328,1028,Furniture,8,7090.9,30,Delhi,Card,5
102833,302,1010,Grocery,3,5410.39,25,Lucknow,Cash,2
102837,147,1073,Grocery,8,8400.28,30,Lucknow,Cash,4
102838,287,1097,Grocery,1,5978.0,25,Lucknow,Cash,3
102841,53,1015,Clothing,10,4807.6,25,Delhi,Card,4
102843,69,1033,Furniture,8,3271.24,25,Lucknow,Cash,2
102848,450,1013,Clothing,2,6477.81,30,Delhi,UPI,2
102853,73,1081,Clothing,10,1206.83,25,Chennai,Card,1
102855,169,1043,Furniture,7,3084.2,25,Lucknow,Cash,4
102856,89,1008,Clothing,10,9979.2,25,Delhi,UPI,3
102857,176,1003,Grocery,4,7608.05,25,Delhi,Cash,2
102858,269,1012,Furniture,7,6051.43,25,Delhi,UPI,3
102859,73,1084,Clothing,8,9837.83,30,Chennai,Cash,3
102866,98,1062,Clothing,5,9271.4,25,Chennai,UPI,1
